listing_id,source,url,title,price,currency,period,area,bedrooms,bathrooms,furnished,property_type,governorate,city,district,latitude,longitude,amenities,posted_date,agency,scraped_at
BA100127,bayut,https://www.bayut.eg/property/details-100127.html,"Semi-furnished Townhouse for rent in El Shorouk, Shorouk",27500,EGP,monthly,230,3,3,Semi-furnished,Townhouse,Cairo,Shorouk,El Shorouk,30.12292,31.62022,Central AC|Built-in Kitchen,2026-04-18,ERA Egypt,2026-06-30T09:00:00
AQ100095,aqarmap,https://www.aqarmap.com/en/property/details-100095.html,"Furnished Chalet for rent in Sheikh Zayed, 6th of October",41500,EGP,monthly,,2,,Furnished,Chalet,Giza,6th of October,Sheikh Zayed,30.03486,30.97007,Central AC|Garden,2026-06-13,Coldwell Banker,2026-06-30T09:00:00
AQ100261,aqarmap,https://www.aqarmap.com/en/property/details-100261.html,"Furnished Studio for rent in Smouha, Alexandria",253,USD,monthly,66,0,1,Furnished,Studio,Alexandria,Alexandria,Smouha,31.21078,29.94885,Central AC|Maids Room|Kids Area|Elevator,2026-05-31,Coldwell Banker,2026-06-30T09:00:00
AQ100078,aqarmap,https://www.aqarmap.com/en/property/details-100078.html,"Unfurnished Apartment for rent in 6th of October City, 6th of October",21500,EGP,monthly,187,2,,Unfurnished,Apartment,Giza,6th of October,6th of October City,29.96611,30.95233,Built-in Kitchen|Garden|Elevator,2026-06-19,Coldwell Banker,2026-06-30T09:00:00
AQ100316,aqarmap,https://www.aqarmap.com/en/property/details-100316.html,"Unfurnished Chalet for rent in Sheikh Zayed, 6th of October",4000,USD,yearly,111 Sq. M.,,2,Unfurnished,Chalet,Giza,6th of October,Sheikh Zayed,30.03826,30.97529,Gym|Garden|Kids Area|Parking|Elevator|Central AC,2026-06-17,Bayut Verified,2026-06-30T09:00:00
BA100126,bayut,https://www.bayut.eg/property/details-100126.html,"Semi-furnished Studio for rent in Mokattam, Cairo",72000,EGP,yearly,53,0,1,Semi-furnished,Studio,Cairo,Cairo,Mokattam,30.01739,31.31416,Security|Central AC,2026-04-06,Nawy,2026-06-30T09:00:00
AQ100355,aqarmap,https://www.aqarmap.com/en/property/details-100355.html,"Furnished Villa for rent in Roushdy, Alexandria",29818,USD,yearly,629 Sq. M.,4,3,Furnished,Villa,Alexandria,Alexandria,Roushdy,31.22193,29.95258,Kids Area|Backup Generator|Gym|Swimming Pool,2026-06-05,Bayut Verified,2026-06-30T09:00:00
AQ100042,aqarmap,https://www.aqarmap.com/en/property/details-100042.html,"Unfurnished Duplex for rent in Faisal, Giza",21000,EGP,monthly,330 Sq. M.,4,4,Unfurnished,Duplex,Giza,Giza,Faisal,29.98013,31.14763,Built-in Kitchen|Gym|Backup Generator|Elevator,2026-05-12,Bayut Verified,2026-06-30T09:00:00
BA100248,bayut,https://www.bayut.eg/property/details-100248.html,"Semi-furnished Townhouse for rent in Haram, Giza",22500,EGP,monthly,300,4,4,Semi-furnished,Townhouse,Giza,Giza,,29.98576,31.15969,Balcony|Security|Gym|Backup Generator,2026-05-01,ERA Egypt,2026-06-30T09:00:00
AQ100144,aqarmap,https://www.aqarmap.com/en/property/details-100144.html,"Semi-furnished Studio for rent in El Shorouk, Shorouk",9500,EGP,monthly,62,0,,Semi-furnished,Studio,Cairo,Shorouk,El Shorouk,30.1223,31.61452,Built-in Kitchen|Elevator|Security|Parking,2026-05-28,Coldwell Banker,2026-06-30T09:00:00
AQ100148,aqarmap,https://www.aqarmap.com/en/property/details-100148.html,"Furnished Apartment for rent in Dokki, Giza","24,500",EGP,monthly,169,4,4,Furnished,Apartment,Giza,Giza,Dokki,30.04642,31.21894,Garden|Gym,2026-06-24,Nawy,2026-06-30T09:00:00
AQ100385,aqarmap,https://www.aqarmap.com/en/property/details-100385.html,"Unfurnished Chalet for rent in Maadi, Cairo",15500,EGP,monthly,106,,2,Unfurnished,Chalet,Cairo,Cairo,Maadi,29.95598,31.2632,Elevator|Maids Room|Balcony,2026-04-29,Nawy,2026-06-30T09:00:00
BA100220,bayut,https://www.bayut.eg/property/details-100220.html,"Furnished Villa for rent in Dokki, Giza",79500,EGP,monthly,522 Sq. M.,6,2,Furnished,Villa,Giza,Giza,Dokki,30.03922,31.22094,Swimming Pool|Kids Area|Parking|Gym|Balcony|Security,2026-04-18,Bayut Verified,2026-06-30T09:00:00
BA100004,bayut,https://www.bayut.eg/property/details-100004.html,"Unfurnished Apartment for rent in El Shorouk, Shorouk",15000,EGP,monthly,121,4,3,Unfurnished,Apartment,Cairo,Shorouk,El Shorouk,30.12319,31.61182,Parking|Security,2026-06-02,Bayut Verified,2026-06-30T09:00:00
BA100305,bayut,https://www.bayut.eg/property/details-100305.html,"Unfurnished Apartment for rent in Zamalek, Cairo",40000,EGP,monthly,121,4,2,Unfurnished,Apartment,Cairo,Cairo,Zamalek,30.05661,31.22375,Gym|Swimming Pool|Parking|Balcony,2026-04-30,Nawy,2026-06-30T09:00:00
BA100393,bayut,https://www.bayut.eg/property/details-100393.html,"Semi-furnished Villa for rent in Roushdy, Alexandria",1146000,EGP,yearly,383,5,2,Semi-furnished,Villa,Alexandria,Alexandria,,31.21955,29.94849,Backup Generator|Maids Room,2026-04-14,Private Owner,2026-06-30T09:00:00
AQ100175,aqarmap,https://www.aqarmap.com/en/property/details-100175.html,"Furnished Penthouse for rent in Zamalek, Cairo","124,500",EGP,monthly,265,,3,Furnished,Penthouse,Cairo,Cairo,Zamalek,30.06114,31.21593,Garden|Maids Room|Parking,2026-03-20,Coldwell Banker,2026-06-30T09:00:00
BA100347,bayut,https://www.bayut.eg/property/details-100347.html,"Furnished Villa for rent in 6th of October City, 6th of October",63500,EGP,monthly,398 Sq. M.,4,1,Furnished,Villa,Giza,6th of October,6th of October City,29.96875,30.93813,Central AC|Built-in Kitchen|Kids Area|Security|Swimming Pool,2026-06-06,ERA Egypt,2026-06-30T09:00:00
BA100026,bayut,https://www.bayut.eg/property/details-100026.html,"Furnished Townhouse for rent in Dokki, Giza","41,500",EGP,monthly,250 Sq. M.,3,2,Furnished,Townhouse,Giza,Giza,Dokki,30.04392,31.21232,Garden|Maids Room,2026-03-19,Private Owner,2026-06-30T09:00:00
BA100121,bayut,https://www.bayut.eg/property/details-100121.html,"Unfurnished Townhouse for rent in Sheikh Zayed, 6th of October","9,455",USD,yearly,259,4,1,Unfurnished,Townhouse,Giza,6th of October,Sheikh Zayed,30.04039,30.9749,Kids Area|Garden,2026-04-16,Coldwell Banker,2026-06-30T09:00:00
AQ100350,aqarmap,https://www.aqarmap.com/en/property/details-100350.html,"Furnished Apartment for rent in Dokki, Giza",495,USD,monthly,195,2,2,Furnished,Apartment,Giza,Giza,Dokki,30.03189,31.21271,Elevator|Kids Area|Swimming Pool|Built-in Kitchen,2026-05-24,Nawy,2026-06-30T09:00:00
AQ100006,aqarmap,https://www.aqarmap.com/en/property/details-100006.html,"Furnished Studio for rent in Roushdy, Alexandria",11500,EGP,monthly,58,0,1,Furnished,Studio,Alexandria,Alexandria,Roushdy,31.22279,29.95082,Parking|Kids Area|Central AC|Backup Generator|Security|Maids Room,2026-03-19,Bayut Verified,2026-06-30T09:00:00
BA100372,bayut,https://www.bayut.eg/property/details-100372.html,"Semi-furnished Townhouse for rent in Miami, Alexandria",29500,EGP,monthly,244,4,4,Semi-furnished,Townhouse,Alexandria,Alexandria,Miami,31.26666,30.0243,Security|Swimming Pool|Elevator,2026-04-30,Coldwell Banker,2026-06-30T09:00:00
AQ100176,aqarmap,https://www.aqarmap.com/en/property/details-100176.html,"Furnished Chalet for rent in Heliopolis, Cairo",40500,EGP,monthly,167 Sq. M.,3,1,Furnished,Chalet,Cairo,Cairo,,30.09093,31.3308,Elevator|Central AC|Garden,2026-03-23,Coldwell Banker,2026-06-30T09:00:00
AQ100079,aqarmap,https://www.aqarmap.com/en/property/details-100079.html,"Semi-furnished Penthouse for rent in Zamalek, Cairo",75500,EGP,monthly,234,4,3,Semi-furnished,Penthouse,Cairo,Cairo,Zamalek,30.06246,31.21147,Central AC|Maids Room|Gym|Parking|Security|Elevator,2026-06-06,Private Owner,2026-06-30T09:00:00
BA100064,bayut,https://www.bayut.eg/property/details-100064.html,"Semi-furnished Duplex for rent in Heliopolis, Cairo",75000,EGP,monthly,326,,4,Semi-furnished,Duplex,Cairo,Cairo,Heliopolis,30.09403,31.31477,Elevator|Backup Generator|Central AC|Garden,2026-06-10,Aqarmap Agent,2026-06-30T09:00:00
AQ100010,aqarmap,https://www.aqarmap.com/en/property/details-100010.html,"Unfurnished Duplex for rent in Dokki, Giza",42000,EGP,monthly,296 Sq. M.,4,4,Unfurnished,Duplex,Giza,Giza,Dokki,30.0311,31.20693,Built-in Kitchen|Maids Room,2026-03-31,Coldwell Banker,2026-06-30T09:00:00
AQ100063,aqarmap,https://www.aqarmap.com/en/property/details-100063.html,"Furnished Villa for rent in Maadi, Cairo",134000,EGP,monthly,492,4,2,Furnished,Villa,Cairo,Cairo,Maadi,29.95087,31.25419,Central AC|Built-in Kitchen|Gym,2026-06-09,Bayut Verified,2026-06-30T09:00:00
BA100398,bayut,https://www.bayut.eg/property/details-100398.html,"Unfurnished Townhouse for rent in Roushdy, Alexandria",45500,EGP,monthly,210 Sq. M.,4,2,Unfurnished,Townhouse,Alexandria,Alexandria,Roushdy,31.22534,29.94867,Elevator|Balcony|Central AC|Backup Generator,2026-06-08,ERA Egypt,2026-06-30T09:00:00
AQ100067,aqarmap,https://www.aqarmap.com/en/property/details-100067.html,"Unfurnished Studio for rent in Miami, Alexandria",7000,EGP,monthly,70,0,,Unfurnished,Studio,Alexandria,Alexandria,,31.26375,30.02336,Garden|Parking|Maids Room|Built-in Kitchen|Elevator|Swimming Pool,2026-05-31,Private Owner,2026-06-30T09:00:00
BA100199,bayut,https://www.bayut.eg/property/details-100199.html,"Furnished Townhouse for rent in Sidi Gaber, Alexandria",40500,EGP,monthly,258,3,,Furnished,Townhouse,Alexandria,Alexandria,Sidi Gaber,31.22046,29.93219,Central AC|Security|Maids Room|Built-in Kitchen|Garden,2026-03-20,Private Owner,2026-06-30T09:00:00
AQ100371,aqarmap,https://www.aqarmap.com/en/property/details-100371.html,"Semi-furnished Villa for rent in Sheikh Zayed, 6th of October",125500,EGP,monthly,529,6,2,Semi-furnished,Villa,Giza,6th of October,Sheikh Zayed,30.03755,30.97541,Maids Room|Built-in Kitchen|Balcony|Security|Central AC,2026-05-15,Coldwell Banker,2026-06-30T09:00:00
BA100256,bayut,https://www.bayut.eg/property/details-100256.html,"Unfurnished Duplex for rent in Sheikh Zayed, 6th of October",34500,EGP,monthly,229,3,,Unfurnished,Duplex,Giza,6th of October,Sheikh Zayed,30.04901,30.97876,Parking|Built-in Kitchen,2026-03-16,ERA Egypt,2026-06-30T09:00:00
AQ100204,aqarmap,https://www.aqarmap.com/en/property/details-100204.html,"Unfurnished Apartment for rent in Miami, Alexandria",21500,EGP,monthly,,4,4,Unfurnished,Apartment,Alexandria,Alexandria,Miami,31.27818,30.01963,Parking|Central AC|Gym,2026-04-10,Nawy,2026-06-30T09:00:00
BA100166,bayut,https://www.bayut.eg/property/details-100166.html,"Unfurnished Villa for rent in Gleem, Alexandria",99500,EGP,monthly,626,5,5,Unfurnished,Villa,Alexandria,Alexandria,Gleem,31.25133,29.97189,Maids Room|Built-in Kitchen|Backup Generator|Central AC,2026-05-15,Bayut Verified,2026-06-30T09:00:00
BA100065,bayut,https://www.bayut.eg/property/details-100065.html,"Furnished Villa for rent in Faisal, Giza",39500,EGP,monthly,375,5,1,Furnished,Villa,Giza,Giza,Faisal,29.98593,31.14748,Parking|Garden|Swimming Pool|Elevator|Backup Generator,2026-05-08,Coldwell Banker,2026-06-30T09:00:00
BA100365,bayut,https://www.bayut.eg/property/details-100365.html,"Semi-furnished Apartment for rent in Mohandessin, Giza",374,USD,monthly,115,2,1,Semi-furnished,Apartment,Giza,Giza,Mohandessin,30.04841,31.20765,Kids Area|Security|Elevator,2026-04-04,Private Owner,2026-06-30T09:00:00
BA100349,bayut,https://www.bayut.eg/property/details-100349.html,"Semi-furnished Chalet for rent in 6th of October City, 6th of October",19500,EGP,monthly,154,3,3,Semi-furnished,Chalet,Giza,6th of October,6th of October City,29.96592,30.9514,Kids Area|Swimming Pool|Central AC,2026-03-21,Aqarmap Agent,2026-06-30T09:00:00
AQ100253,aqarmap,https://www.aqarmap.com/en/property/details-100253.html,"Furnished Chalet for rent in Nasr City, Cairo",27000,EGP,monthly,147,2,2,Furnished,Chalet,Cairo,Cairo,Nasr City,30.05616,31.36386,Swimming Pool|Backup Generator|Central AC|Security|Kids Area,2026-03-15,Aqarmap Agent,2026-06-30T09:00:00
BA100281,bayut,https://www.bayut.eg/property/details-100281.html,"Semi-furnished Studio for rent in Madinaty, New Cairo","7,000",EGP,monthly,64,,1,Semi-furnished,Studio,Cairo,New Cairo,Madinaty,30.09399,31.63665,Maids Room|Central AC|Elevator|Gym,2026-03-05,Aqarmap Agent,2026-06-30T09:00:00
BA100250,bayut,https://www.bayut.eg/property/details-100250.html,"Semi-furnished Duplex for rent in Sidi Gaber, Alexandria",27000,EGP,monthly,188,,3,Semi-furnished,Duplex,Alexandria,Alexandria,,31.21384,29.94663,Central AC|Maids Room|Parking|Backup Generator,2026-04-03,Aqarmap Agent,2026-06-30T09:00:00
AQ100392,aqarmap,https://www.aqarmap.com/en/property/details-100392.html,"Furnished Apartment for rent in El Shorouk, Shorouk",28500,EGP,monthly,183,4,4,Furnished,Apartment,Cairo,Shorouk,El Shorouk,30.12212,31.62889,Kids Area|Security|Maids Room|Swimming Pool|Parking,2026-06-10,Bayut Verified,2026-06-30T09:00:00
BA100060,bayut,https://www.bayut.eg/property/details-100060.html,"Furnished Townhouse for rent in 6th of October City, 6th of October",37000,EGP,monthly,221,3,1,Furnished,Townhouse,Giza,6th of October,6th of October City,29.96328,30.95136,Balcony|Garden|Built-in Kitchen|Elevator|Backup Generator,2026-04-13,Coldwell Banker,2026-06-30T09:00:00
BA100136,bayut,https://www.bayut.eg/property/details-100136.html,"Semi-furnished Chalet for rent in Dokki, Giza",15500,EGP,monthly,125,3,3,Semi-furnished,Chalet,Giza,Giza,Dokki,30.02852,31.21294,Gym|Elevator,2026-05-27,Private Owner,2026-06-30T09:00:00
BA100340,bayut,https://www.bayut.eg/property/details-100340.html,"Furnished Villa for rent in Faisal, Giza",929,USD,monthly,468 Sq. M.,4,4,Furnished,Villa,Giza,Giza,Faisal,29.99145,31.14826,Balcony|Maids Room|Parking|Built-in Kitchen|Elevator,2026-03-07,Bayut Verified,2026-06-30T09:00:00
AQ100245,aqarmap,https://www.aqarmap.com/en/property/details-100245.html,"Semi-furnished Apartment for rent in Miami, Alexandria","17,500",EGP,monthly,151,3,1,Semi-furnished,Apartment,Alexandria,Alexandria,,31.27089,30.01472,Kids Area|Built-in Kitchen,2026-05-06,Private Owner,2026-06-30T09:00:00
AQ100399,aqarmap,https://www.aqarmap.com/en/property/details-100399.html,"Semi-furnished Duplex for rent in Zamalek, Cairo","77,000",EGP,monthly,256,4,3,Semi-furnished,Duplex,Cairo,Cairo,Zamalek,30.06998,31.22918,Elevator|Central AC|Built-in Kitchen|Backup Generator|Kids Area|Security,2026-06-03,Coldwell Banker,2026-06-30T09:00:00
AQ100341,aqarmap,https://www.aqarmap.com/en/property/details-100341.html,"Furnished Studio for rent in Fifth Settlement, New Cairo",3758,USD,yearly,67,,1,Furnished,Studio,Cairo,New Cairo,,30.00123,31.49763,Kids Area|Swimming Pool|Backup Generator|Central AC,2026-05-26,Nawy,2026-06-30T09:00:00
BA100270,bayut,https://www.bayut.eg/property/details-100270.html,"Unfurnished Penthouse for rent in Fifth Settlement, New Cairo",869,USD,monthly,211 Sq. M.,3,3,Unfurnished,Penthouse,Cairo,New Cairo,Fifth Settlement,30.00645,31.48611,Elevator|Balcony|Swimming Pool|Security|Garden|Maids Room,2026-04-30,ERA Egypt,2026-06-30T09:00:00
AQ100016,aqarmap,https://www.aqarmap.com/en/property/details-100016.html,"Semi-furnished Apartment for rent in El Shorouk, Shorouk",29000,EGP,monthly,190,4,1,Semi-furnished,Apartment,Cairo,Shorouk,El Shorouk,30.11999,31.62641,Swimming Pool|Elevator|Kids Area,2026-03-18,Private Owner,2026-06-30T09:00:00
AQ100169,aqarmap,https://www.aqarmap.com/en/property/details-100169.html,"Semi-furnished Duplex for rent in Mokattam, Cairo",42000,EGP,monthly,281,4,3,Semi-furnished,Duplex,Cairo,Cairo,Mokattam,30.03186,31.31096,Kids Area|Maids Room|Swimming Pool|Built-in Kitchen,2026-03-09,ERA Egypt,2026-06-30T09:00:00
BA100380,bayut,https://www.bayut.eg/property/details-100380.html,"Semi-furnished Penthouse for rent in Smouha, Alexandria",87000,EGP,monthly,,,3,Semi-furnished,Penthouse,Alexandria,Alexandria,Smouha,31.21769,29.93888,Kids Area|Security|Maids Room,2026-04-07,Aqarmap Agent,2026-06-30T09:00:00
BA100215,bayut,https://www.bayut.eg/property/details-100215.html,"Semi-furnished Chalet for rent in Zamalek, Cairo",60000,EGP,monthly,161,3,3,Semi-furnished,Chalet,Cairo,Cairo,Zamalek,30.0624,31.22009,Maids Room|Built-in Kitchen|Central AC,2026-03-21,Nawy,2026-06-30T09:00:00
BA100240,bayut,https://www.bayut.eg/property/details-100240.html,"Furnished Townhouse for rent in Smouha, Alexandria",1788,USD,monthly,334,,3,Furnished,Townhouse,Alexandria,Alexandria,Smouha,31.2071,29.93373,Kids Area|Maids Room|Parking|Elevator|Gym,2026-04-25,Coldwell Banker,2026-06-30T09:00:00
AQ100068,aqarmap,https://www.aqarmap.com/en/property/details-100068.html,"Furnished Townhouse for rent in Mokattam, Cairo","32,500",EGP,monthly,226 Sq. M.,4,2,Furnished,Townhouse,Cairo,Cairo,Mokattam,30.03462,31.30957,Security|Parking|Central AC,2026-03-16,Coldwell Banker,2026-06-30T09:00:00
BA100020,bayut,https://www.bayut.eg/property/details-100020.html,"Semi-furnished Apartment for rent in Heliopolis, Cairo","20,000",EGP,monthly,93,2,2,Semi-furnished,Apartment,Cairo,Cairo,Heliopolis,30.09237,31.31968,Swimming Pool|Security|Elevator|Parking|Balcony,2026-03-09,ERA Egypt,2026-06-30T09:00:00
AQ100145,aqarmap,https://www.aqarmap.com/en/property/details-100145.html,"Unfurnished Chalet for rent in Dokki, Giza",20000,EGP,monthly,146,3,3,Unfurnished,Chalet,Giza,Giza,Dokki,30.02958,31.21906,Maids Room|Built-in Kitchen,2026-05-01,Aqarmap Agent,2026-06-30T09:00:00
AQ100097,aqarmap,https://www.aqarmap.com/en/property/details-100097.html,"Semi-furnished Villa for rent in Faisal, Giza",47000,EGP,monthly,632,5,3,Semi-furnished,Villa,Giza,Giza,Faisal,29.99323,31.1464,Garden|Kids Area|Balcony,2026-03-20,Coldwell Banker,2026-06-30T09:00:00
AQ100056,aqarmap,https://www.aqarmap.com/en/property/details-100056.html,"Semi-furnished Studio for rent in Mohandessin, Giza",10000,EGP,monthly,63,,1,Semi-furnished,Studio,Giza,Giza,Mohandessin,30.05547,31.20419,Gym|Parking|Balcony|Elevator|Garden,2026-04-18,ERA Egypt,2026-06-30T09:00:00
AQ100101,aqarmap,https://www.aqarmap.com/en/property/details-100101.html,"Unfurnished Townhouse for rent in Mokattam, Cairo",444000,EGP,yearly,257,4,,Unfurnished,Townhouse,Cairo,Cairo,Mokattam,30.02254,31.30952,Kids Area|Security,2026-05-10,Coldwell Banker,2026-06-30T09:00:00
AQ100363,aqarmap,https://www.aqarmap.com/en/property/details-100363.html,"Unfurnished Studio for rent in Rehab, New Cairo","7,500",EGP,monthly,54,0,1,Unfurnished,Studio,Cairo,New Cairo,Rehab,30.05016,31.49227,Kids Area|Central AC|Security,2026-04-29,Private Owner,2026-06-30T09:00:00
AQ100183,aqarmap,https://www.aqarmap.com/en/property/details-100183.html,"Unfurnished Apartment for rent in Roushdy, Alexandria",32000,EGP,monthly,147,2,2,Unfurnished,Apartment,Alexandria,Alexandria,Roushdy,31.23678,29.94681,Swimming Pool|Parking|Gym|Garden|Kids Area,2026-03-28,Coldwell Banker,2026-06-30T09:00:00
BA100002,bayut,https://www.bayut.eg/property/details-100002.html,"Furnished Villa for rent in Mohandessin, Giza","101,000",EGP,monthly,398,6,1,Furnished,Villa,Giza,Giza,Mohandessin,30.06133,31.1976,Backup Generator|Garden|Security|Kids Area|Maids Room,2026-03-13,ERA Egypt,2026-06-30T09:00:00
BA100222,bayut,https://www.bayut.eg/property/details-100222.html,"Semi-furnished Studio for rent in Sheikh Zayed, 6th of October",242,USD,monthly,59 Sq. M.,,1,Semi-furnished,Studio,Giza,6th of October,Sheikh Zayed,30.03408,30.97647,Maids Room|Central AC|Built-in Kitchen|Security,2026-04-23,Bayut Verified,2026-06-30T09:00:00
BA100382,bayut,https://www.bayut.eg/property/details-100382.html,"Furnished Villa for rent in Maadi, Cairo",167500,EGP,monthly,624,6,4,Furnished,Villa,Cairo,Cairo,Maadi,29.96288,31.25444,Backup Generator|Kids Area|Maids Room|Balcony|Swimming Pool,2026-04-18,ERA Egypt,2026-06-30T09:00:00
BA100181,bayut,https://www.bayut.eg/property/details-100181.html,"Semi-furnished Townhouse for rent in Maadi, Cairo","54,500",EGP,monthly,,4,,Semi-furnished,Townhouse,Cairo,Cairo,Maadi,29.96684,31.26407,Maids Room|Swimming Pool|Gym,2026-06-08,Bayut Verified,2026-06-30T09:00:00
AQ100071,aqarmap,https://www.aqarmap.com/en/property/details-100071.html,"Furnished Studio for rent in Nasr City, Cairo",6000,EGP,monthly,47 Sq. M.,0,1,Furnished,Studio,Cairo,Cairo,Nasr City,30.06009,31.35625,Backup Generator|Central AC|Garden,2026-05-15,Nawy,2026-06-30T09:00:00
AQ100082,aqarmap,https://www.aqarmap.com/en/property/details-100082.html,"Semi-furnished Apartment for rent in Zamalek, Cairo",26500,EGP,monthly,92,3,3,Semi-furnished,Apartment,Cairo,Cairo,Zamalek,30.06886,31.22472,Kids Area|Security,2026-03-23,Aqarmap Agent,2026-06-30T09:00:00
BA100210,bayut,https://www.bayut.eg/property/details-100210.html,"Semi-furnished Chalet for rent in Mohandessin, Giza",15500,EGP,monthly,91,2,1,Semi-furnished,Chalet,Giza,Giza,Mohandessin,30.0452,31.20289,Parking|Security|Central AC|Swimming Pool|Garden|Gym,2026-03-25,Bayut Verified,2026-06-30T09:00:00
AQ100336,aqarmap,https://www.aqarmap.com/en/property/details-100336.html,"Furnished Studio for rent in Nasr City, Cairo",114000,EGP,yearly,58,0,,Furnished,Studio,Cairo,Cairo,Nasr City,30.05896,31.36076,Elevator|Swimming Pool,2026-06-12,ERA Egypt,2026-06-30T09:00:00
AQ100224,aqarmap,https://www.aqarmap.com/en/property/details-100224.html,"Unfurnished Apartment for rent in Madinaty, New Cairo",323,USD,monthly,115,4,4,Unfurnished,Apartment,Cairo,New Cairo,Madinaty,30.09667,31.62787,Elevator|Garden|Backup Generator,2026-04-24,Nawy,2026-06-30T09:00:00
BA100055,bayut,https://www.bayut.eg/property/details-100055.html,"Unfurnished Studio for rent in Sheikh Zayed, 6th of October",152,USD,monthly,52 Sq. M.,0,1,Unfurnished,Studio,Giza,6th of October,Sheikh Zayed,30.04528,30.97179,Elevator|Central AC,2026-03-24,Bayut Verified,2026-06-30T09:00:00
BA100137,bayut,https://www.bayut.eg/property/details-100137.html,"Unfurnished Villa for rent in El Shorouk, Shorouk",92000,EGP,monthly,677,4,2,Unfurnished,Villa,Cairo,Shorouk,El Shorouk,30.11652,31.62185,Built-in Kitchen|Elevator|Garden|Security,2026-03-15,Aqarmap Agent,2026-06-30T09:00:00
BA100274,bayut,https://www.bayut.eg/property/details-100274.html,"Furnished Apartment for rent in Madinaty, New Cairo",30000,EGP,monthly,204 Sq. M.,3,1,Furnished,Apartment,Cairo,New Cairo,Madinaty,30.0933,31.62224,Central AC|Security|Swimming Pool,2026-06-21,Aqarmap Agent,2026-06-30T09:00:00
BA100093,bayut,https://www.bayut.eg/property/details-100093.html,"Furnished Villa for rent in Haram, Giza",51500,EGP,monthly,692,4,2,Furnished,Villa,Giza,Giza,Haram,29.98689,31.15288,Swimming Pool|Maids Room|Kids Area|Elevator|Security,2026-04-05,Aqarmap Agent,2026-06-30T09:00:00
AQ100219,aqarmap,https://www.aqarmap.com/en/property/details-100219.html,"Semi-furnished Studio for rent in Roushdy, Alexandria",2909,USD,yearly,58,0,1,Semi-furnished,Studio,Alexandria,Alexandria,,31.23742,29.96106,Maids Room|Parking|Swimming Pool|Balcony|Gym|Kids Area,2026-03-29,Private Owner,2026-06-30T09:00:00
BA100186,bayut,https://www.bayut.eg/property/details-100186.html,"Furnished Studio for rent in Haram, Giza",5000,EGP,monthly,53,0,1,Furnished,Studio,Giza,Giza,Haram,29.98312,31.15717,Maids Room|Balcony|Built-in Kitchen,2026-06-25,Aqarmap Agent,2026-06-30T09:00:00
AQ100153,aqarmap,https://www.aqarmap.com/en/property/details-100153.html,"Furnished Apartment for rent in Sheikh Zayed, 6th of October",29500,EGP,monthly,109,4,2,Furnished,Apartment,Giza,6th of October,,30.04362,30.98043,Gym|Kids Area|Balcony|Built-in Kitchen|Maids Room,2026-04-07,Bayut Verified,2026-06-30T09:00:00
BA100191,bayut,https://www.bayut.eg/property/details-100191.html,"Furnished Penthouse for rent in Mokattam, Cairo",58500,EGP,monthly,,,,Furnished,Penthouse,Cairo,Cairo,Mokattam,30.01821,31.31929,Parking|Security,2026-04-13,Private Owner,2026-06-30T09:00:00
AQ100202,aqarmap,https://www.aqarmap.com/en/property/details-100202.html,"Furnished Townhouse for rent in Mohandessin, Giza",1444,USD,monthly,350 Sq. M.,,4,Furnished,Townhouse,Giza,Giza,,30.06281,31.20401,Swimming Pool|Security,2026-04-07,Private Owner,2026-06-30T09:00:00
